Buchungskreis;Hauptbuchkonto;Geschäftsjahr;Buchungsperiode;Belegart;Belegnummer;Buchungsdatum;Belegdatum;Text;Soll/Haben-Kennz.;Buchungsschlüssel;Betrag in Hauswährung;Kostenstelle;Auftrag;PSP-Element;Einkaufsbeleg;Steuerkennzeichen;Geschäftsbereich;Ausgleichsbeleg;Konto Gegenbuchung;Material
001;7108000;2025;3;WA;270002739;11.03.2025;11.03.2025;"KST            100 ST ;";S;81;34,54;31050000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;3;WA;270002740;11.03.2025;11.03.2025;"KST             50 ST ;";S;81;53,00;32070000;;;;;;;759004;Y-6501_KAM
001;7108000;2025;3;WA;270002740;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;90,02;32070000;;;;;;;759004;Y-6500_KAM
001;7108000;2025;3;WA;270002740;11.03.2025;11.03.2025;"KST            300 ST ;";S;81;112,59;32070000;;;;;;;759004;Y-6523DPAG
001;7108000;2025;3;WA;270002740;11.03.2025;11.03.2025;"KST            300 ST ;";S;81;157,07;32070000;;;;;;;759004;Y-6679_KAM
001;7108000;2025;3;WA;270002741;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;33010000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002741;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;24,99;33010000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;WA;270002741;11.03.2025;11.03.2025;"KST              1 ST ;";S;81;4,52;33010000;;;;;;;759004;Y-6547_BGM
001;7108000;2025;3;WA;270002741;11.03.2025;11.03.2025;"KST             60 ST ;";S;81;75,29;33010000;;;;;;;759004;Y-6522_BGM
001;7108000;2025;3;WA;270002743;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;24,99;34010000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;WA;270002743;11.03.2025;11.03.2025;"KST             10 ST ;";S;81;15,47;34010000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002743;11.03.2025;11.03.2025;"KST             10 ST ;";S;81;10,59;34010000;;;;;;;759004;Y-6501_BGM
001;7108000;2025;3;WA;270002744;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;34010400;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002745;11.03.2025;11.03.2025;"KST              5 ST ;";S;81;22,50;34010000;;;;;;;759004;Y-6500_KAM
001;7108000;2025;3;WA;270002745;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;9,04;34010000;;;;;;;759004;Y-6542_KAM
001;7108000;2025;3;WA;270002745;11.03.2025;11.03.2025;"KST              5 ST ;";S;81;25,29;34010000;;;;;;;759004;Y-6690_KAM
001;7108000;2025;3;WA;270002745;11.03.2025;11.03.2025;"KST             50 ST ;";S;81;18,77;34010000;;;;;;;759004;Y-6523DPAG
001;7108000;2025;3;WA;270002746;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;34060000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST             30 ST ;";S;81;49,17;35030000;;;;;;;759004;Y-6603_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;35030000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST            200 ST ;";S;81;41,92;35030000;;;;;;;759004;Y-6551_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST             50 ST ;";S;81;17,27;35030000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST             30 ST ;";S;81;5,81;35030000;;;;;;;759004;Y-6503_BGM
001;7108000;2025;3;WA;270002749;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;44,03;35030000;;;;;;;759004;Y-6668_BGM
001;7108000;2025;3;WA;270002750;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;35030000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002750;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;24,99;35030000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;WA;270002750;11.03.2025;11.03.2025;"KST            100 ST ;";S;81;34,54;35030000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;3;WA;270002751;11.03.2025;11.03.2025;"KST            100 ST ;";S;81;20,96;35040000;;;;;;;759004;Y-6551_BGM
001;7108000;2025;3;WA;270002751;11.03.2025;11.03.2025;"KST            100 ST ;";S;81;19,35;35040000;;;;;;;759004;Y-6503_BGM
001;7108000;2025;3;WA;270002751;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;24,99;35040000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;WA;270002751;11.03.2025;11.03.2025;"KST             10 ST ;";S;81;10,59;35040000;;;;;;;759004;Y-6501_BGM
001;7108000;2025;3;WA;270002752;11.03.2025;11.03.2025;"KST             10 ST ;";S;81;11,15;36060000;;;;;;;759004;Y-6548_BGM
001;7108000;2025;3;WA;270002752;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;30,94;36060000;;;;;;;759004;Y-6673_BGM
001;7108000;2025;3;WA;270002752;11.03.2025;11.03.2025;"KST             20 ST ;";S;81;24,99;36060000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;KF;30324245;12.03.2025;03.02.2025;#5589, Messestand Baby+Kind 14.03.25;S;40;1.486,31;33090100;;;;N0;;;834090;
001;7108000;2025;3;KF;30327696;12.03.2025;11.03.2025;Genthiner Staffellauf #4839;S;40;586,91;31030600;;;;N0;;;865963;
001;7108000;2025;3;KF;30327748;12.03.2025;06.03.2025;Jahresbeitrag 2025 Netzwerk Evidenzbasierte Medizi;S;40;1.080,00;100001;;;;N0;;;5822;
001;7108000;2025;3;WA;270002798;12.03.2025;12.03.2025;MSP-Item 7680;S;81;44,34;19330001;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002799;12.03.2025;12.03.2025;MSP-Item 7570;S;81;44,34;19490001;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002800;12.03.2025;12.03.2025;MSP-Item 7732;S;81;38,08;19530001;;;;;;;759004;Y-6677_BGM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7565;S;81;7,60;19680000;;;;;;;759004;Y-6515RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7560;S;81;40,70;19680000;;;;;;;759004;Y-6663RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7562;S;81;22,55;19680000;;;;;;;759004;Y-6542RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7564;S;81;11,14;19680000;;;;;;;759004;Y-6607RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7563;S;81;24,55;19680000;;;;;;;759004;Y-6537RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7568;S;81;24,99;19680000;;;;;;;759004;Y-6691RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7574;S;81;6,98;19680000;;;;;;;759004;Y-6506RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7557;S;81;20,59;19680000;;;;;;;759004;Y-6523RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7572;S;81;18,43;19680000;;;;;;;759004;Y-6603RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7575;S;81;8,21;19680000;;;;;;;759004;Y-6579RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7558;S;81;38,14;19680000;;;;;;;759004;Y-6581RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7566;S;81;35,74;19680000;;;;;;;759004;Y-6678RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7559;S;81;11,82;19680000;;;;;;;759004;Y-6503RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7567;S;81;23,61;19680000;;;;;;;759004;Y-6502RM
001;7108000;2025;3;WA;270002801;12.03.2025;12.03.2025;MSP-Item 7561;S;81;47,37;19680000;;;;;;;759004;Y-6677RM
001;7108000;2025;3;WA;270002802;12.03.2025;12.03.2025;MSP-Item 7664;S;81;38,08;19050001;;;;;;;759004;Y-6677_BGM
001;7108000;2025;3;WA;270002802;12.03.2025;12.03.2025;MSP-Item 7666;S;81;44,34;19050001;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002802;12.03.2025;12.03.2025;MSP-Item 7662;S;81;35,11;19050001;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002803;12.03.2025;12.03.2025;"KST            400 ST ;";S;81;150,12;31020000;;;;;;;759004;Y-6523DPAG
001;7108000;2025;3;WA;270002804;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;44,34;31050000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;45,20;32070000;;;;;;;759004;Y-6547_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;22,30;32070000;;;;;;;759004;Y-6548_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;25,10;32070000;;;;;;;759004;Y-6522_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST            100 ST ;";S;81;19,35;32070000;;;;;;;759004;Y-6503_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;44,03;32070000;;;;;;;759004;Y-6668_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             50 ST ;";S;81;45,33;32070000;;;;;;;759004;Y-6531_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;23,36;32070000;;;;;;;759004;Y-6557_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;44,34;32070000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002806;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;16,14;32070000;;;;;;;759004;Y-6537_BGM
001;7108000;2025;3;WA;270002807;12.03.2025;12.03.2025;"KST             12 ST ;";S;81;35,12;33010000;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002809;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;44,34;34010000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002811;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;24,99;35010000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;3;WA;270002811;12.03.2025;12.03.2025;"KST             50 ST ;";S;81;17,27;35010000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;3;WA;270002811;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;44,34;35010000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002812;12.03.2025;12.03.2025;"KST             12 ST ;";S;81;35,11;35030000;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002812;12.03.2025;12.03.2025;"KST             20 ST ;";S;81;16,14;35030000;;;;;;;759004;Y-6537_BGM
001;7108000;2025;3;WA;270002812;12.03.2025;12.03.2025;"KST              5 ST ;";S;81;22,17;35030000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;3;WA;270002813;12.03.2025;12.03.2025;"KST             12 ST ;";S;81;35,12;35030000;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002813;12.03.2025;12.03.2025;"KST             10 ST ;";S;81;8,07;35030000;;;;;;;759004;Y-6537_BGM
001;7108000;2025;3;WA;270002815;12.03.2025;12.03.2025;"KST             12 ST ;";S;81;35,11;36060000;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002818;12.03.2025;12.03.2025;MSP-Item 7536;S;81;35,12;19180001;;;;;;;759004;Y-6674_BGM
001;7108000;2025;3;WA;270002818;12.03.2025;12.03.2025;MSP-Item 7538;S;81;24,21;19180001;;;;;;;759004;Y-6537_BGM
001;7108000;2025;3;KF;30327632;13.03.2025;04.03.2025;Rechnung AGENS SQL school 02.04-04.04.25;S;40;1.250,00;11120000;;;;N0;;;865935;
001;7108000;2025;3;KF;30327989;13.03.2025;06.03.2025;#4533 Unternehmerverband Vorpommern;S;40;235,00;36020400;;;;N0;;;811657;
001;7108000;2025;3;KP;30340833;13.03.2025;13.03.2025;#5656, Berliner als Präsent für Firmen IH +Seeberg;S;40;27,75;33071200;;;;N0;;;6015482;
001;7108000;2025;3;WA;270002825;13.03.2025;13.03.2025;"KST              1 ST ;Laufshirt Adidas - Damen L";S;81;0,00;10064000;;;;;;;759004;Y-6593DL
001;7108000;2025;3;WA;270002825;13.03.2025;13.03.2025;"KST              1 ST ;Laufshirt Adidas - Damen M";S;81;0,00;10064000;;;;;;;759004;Y-6593DM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             70 ST ;";S;81;34,91;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             40 ST ;";S;81;19,95;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             30 ST ;";S;81;14,96;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             40 ST ;";S;81;19,95;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             40 ST ;";S;81;19,95;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             70 ST ;";S;81;34,91;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             30 ST ;";S;81;14,96;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             30 ST ;";S;81;14,96;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             60 ST ;";S;81;29,92;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            120 ST ;";S;81;59,84;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            300 ST ;";S;81;149,60;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            150 ST ;";S;81;74,80;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             30 ST ;";S;81;14,96;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            800 ST ;";S;81;398,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             90 ST ;";S;81;44,88;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             60 ST ;";S;81;29,92;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             50 ST ;";S;81;24,93;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            150 ST ;";S;81;74,80;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             40 ST ;";S;81;19,95;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            150 ST ;";S;81;74,80;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            130 ST ;";S;81;64,83;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            100 ST ;";S;81;49,87;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             10 ST ;";S;81;4,99;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            150 ST ;";S;81;74,80;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             20 ST ;";S;81;9,97;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            130 ST ;";S;81;64,83;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            260 ST ;";S;81;129,65;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             30 ST ;";S;81;14,96;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992            200 ST ;";S;81;99,73;10070000;;;;;;;759004;Y-6672RM
001;7108000;2025;3;WA;270002826;13.03.2025;13.03.2025;"992             80 ST ;";S;81;39,89;10070000;;;;;;;759004;Y-6672RM
